date,usd_toman,gold_18k_toman,source
2020-05-23,17548.0,729300.0,tgju
2020-05-26,17378.0,710400.0,tgju
2020-05-27,17571.0,710100.0,tgju
2020-05-28,17061.0,719600.0,tgju
2020-05-30,17601.0,733500.0,tgju
2020-05-31,17702.0,719800.0,tgju
2020-06-01,17712.0,727200.0,tgju
2020-06-06,17681.0,711800.0,tgju
2020-06-07,17611.0,712000.0,tgju
2020-06-08,17791.0,716800.0,tgju
2020-06-09,17988.0,726300.0,tgju
2020-06-10,17980.0,743400.0,tgju
2020-06-11,17750.0,740400.0,tgju
2020-06-13,17948.0,732800.0,tgju
2020-06-14,18291.0,742500.0,tgju
2020-06-15,18571.0,740800.0,tgju
2020-06-16,18567.0,756300.0,tgju
2020-06-18,18350.0,765800.0,tgju
2020-06-20,19480.0,787500.0,tgju
2020-06-21,19780.0,817700.0,tgju
2020-06-22,20100.0,821000.0,tgju
2020-06-23,19458.0,844000.0,tgju
2020-06-24,19148.0,836000.0,tgju
2020-06-25,18843.0,812400.0,tgju
2020-06-27,20217.0,855600.0,tgju
2020-06-28,20220.0,863700.0,tgju
2020-06-29,20530.0,871700.0,tgju
2020-06-30,20577.0,860400.0,tgju
2020-07-01,20780.0,866000.0,tgju
2020-07-04,22301.0,907100.0,tgju
2020-07-05,21781.0,930200.0,tgju
2020-07-06,22098.0,929900.0,tgju
2020-07-07,22470.0,957400.0,tgju
2020-07-08,22470.0,958600.0,tgju
2020-07-11,22701.0,964600.0,tgju
2020-07-12,23428.0,965900.0,tgju
2020-07-13,23630.0,995700.0,tgju
2020-07-14,23897.0,996000.0,tgju
2020-07-15,24137.0,1018800.0,tgju
2020-07-16,23102.0,1037000.0,tgju
2020-07-18,24548.0,1114400.0,tgju
2020-07-19,22900.0,1058300.0,tgju
2020-07-20,21901.0,980700.0,tgju
2020-07-21,21800.0,949600.0,tgju
2020-07-22,21838.0,969000.0,tgju
2020-07-23,20291.0,952300.0,tgju
2020-07-25,23097.0,1041400.0,tgju
2020-07-26,23350.0,1016000.0,tgju
2020-07-27,23450.0,1063600.0,tgju
2020-07-28,23431.0,1064500.0,tgju
2020-07-29,23547.0,1074400.0,tgju
2020-07-30,20802.0,1084400.0,tgju
2020-08-01,23220.0,1051400.0,tgju
2020-08-02,23271.0,1071400.0,tgju
2020-08-03,23281.0,1073100.0,tgju
2020-08-04,23491.0,1079300.0,tgju
2020-08-05,23660.0,1110500.0,tgju
2020-08-06,23002.0,1128700.0,tgju
2020-08-09,22051.0,1009600.0,tgju
2020-08-10,22217.0,1034700.0,tgju
2020-08-11,22247.0,1032200.0,tgju
2020-08-12,22447.0,1014200.0,tgju
2020-08-13,22050.0,1025000.0,tgju
2020-08-15,22451.0,999400.0,tgju
2020-08-16,23197.0,1038200.0,tgju
2020-08-17,22737.0,1066100.0,tgju
2020-08-18,22700.0,1059700.0,tgju
2020-08-19,23098.0,1047400.0,tgju
2020-08-20,22502.0,1052100.0,tgju
2020-08-22,22937.0,1049700.0,tgju
2020-08-23,23118.0,1041200.0,tgju
2020-08-24,23461.0,1057600.0,tgju
2020-08-25,23530.0,1052100.0,tgju
2020-08-26,23420.0,1059200.0,tgju
2020-08-27,23102.0,1061300.0,tgju
2020-08-31,24360.0,1093600.0,tgju
2020-09-01,24427.0,1127800.0,tgju
2020-09-02,24310.0,1106100.0,tgju
2020-09-03,22452.0,1106100.0,tgju
2020-09-05,24668.0,1101200.0,tgju
2020-09-06,24668.0,1096800.0,tgju
2020-09-07,25121.0,1101000.0,tgju
2020-09-08,25469.0,1122700.0,tgju
2020-09-09,25371.0,1143700.0,tgju
2020-09-10,22800.0,1154100.0,tgju
2020-09-12,26842.0,1170700.0,tgju
2020-09-13,26452.0,1197300.0,tgju
2020-09-14,26892.0,1178800.0,tgju
2020-09-15,26902.0,1219000.0,tgju
2020-09-16,26885.0,1228000.0,tgju
2020-09-17,26797.0,1215300.0,tgju
2020-09-19,27248.0,1205400.0,tgju
2020-09-20,27186.0,1249200.0,tgju
2020-09-21,27497.0,1226100.0,tgju
2020-09-22,28093.0,1236100.0,tgju
2020-09-23,28744.0,1246900.0,tgju
2020-09-24,27797.0,1246900.0,tgju
2020-09-26,29124.0,1249400.0,tgju
2020-09-27,29530.0,1256400.0,tgju
2020-09-28,29424.0,1265400.0,tgju
2020-09-29,29773.0,1293100.0,tgju
2020-09-30,29973.0,1324500.0,tgju
2020-10-01,28904.0,1351500.0,tgju
2020-10-03,28503.0,1338800.0,tgju
2020-10-04,29421.0,1300700.0,tgju
2020-10-05,29596.0,1338800.0,tgju
2020-10-06,29674.0,1365800.0,tgju
2020-10-07,29202.0,1356350.0,tgju
2020-10-10,30881.0,1420100.0,tgju
2020-10-11,31446.0,1448500.0,tgju
2020-10-12,31802.0,1474300.0,tgju
2020-10-13,31733.0,1475000.0,tgju
2020-10-14,32133.0,1464800.0,tgju
2020-10-18,30354.0,1470800.0,tgju
2020-10-19,26698.0,1405700.0,tgju
2020-10-20,29402.0,1217100.0,tgju
2020-10-21,29644.0,1288500.0,tgju
2020-10-22,29375.0,1356800.0,tgju
2020-10-24,29000.0,1315500.0,tgju
2020-10-26,28698.0,1263800.0,tgju
2020-10-27,28544.0,1282200.0,tgju
2020-10-28,28096.0,1252900.0,tgju
2020-10-29,27750.0,1241800.0,tgju
2020-10-31,27696.0,1174600.0,tgju
2020-11-01,28994.0,1236700.0,tgju
2020-11-02,28242.0,1315200.0,tgju
2020-11-04,26999.0,1301600.0,tgju
2020-11-07,25196.0,1140700.0,tgju
2020-11-08,26726.0,1165400.0,tgju
2020-11-09,27599.0,1246700.0,tgju
2020-11-10,27297.0,1224100.0,tgju
2020-11-11,27301.0,1218700.0,tgju
2020-11-12,26852.0,1213400.0,tgju
2020-11-14,28555.0,1205400.0,tgju
2020-11-15,26005.0,1161500.0,tgju
2020-11-16,26277.0,1169800.0,tgju
2020-11-17,26048.0,1160600.0,tgju
2020-11-18,25951.0,1120900.0,tgju
2020-11-19,25620.0,1113000.0,tgju
2020-11-21,25805.0,1139800.0,tgju
2020-11-22,25902.0,1130300.0,tgju
2020-11-23,25303.0,1068900.0,tgju
2020-11-24,24947.0,1064800.0,tgju
2020-11-25,24696.0,1057600.0,tgju
2020-11-26,24757.0,1046100.0,tgju
2020-11-28,25149.0,1034000.0,tgju
2020-11-29,25454.0,1053200.0,tgju
2020-11-30,26248.0,1055300.0,tgju
2020-12-01,25846.0,1106800.0,tgju
2020-12-02,26096.0,1115500.0,tgju
2020-12-05,25864.0,1111800.0,tgju
2020-12-06,25821.0,1126200.0,tgju
2020-12-07,25926.0,1130300.0,tgju
2020-12-08,26268.0,1145600.0,tgju
2020-12-09,26115.0,1152300.0,tgju
2020-12-10,26065.0,1152000.0,tgju
2020-12-12,25876.0,1136300.0,tgju
2020-12-13,25854.0,1117600.0,tgju
2020-12-14,25996.0,1125500.0,tgju
2020-12-15,25776.0,1145300.0,tgju
2020-12-16,26021.0,1137200.0,tgju
2020-12-17,25802.0,1137200.0,tgju
2020-12-19,25544.0,1132200.0,tgju
2020-12-20,25604.0,1142800.0,tgju
2020-12-21,25682.0,1142100.0,tgju
2020-12-22,25928.0,1144600.0,tgju
2020-12-23,25912.0,1149500.0,tgju
2020-12-24,25862.0,1153900.0,tgju
2020-12-26,25774.0,1138400.0,tgju
2020-12-27,25744.0,1146200.0,tgju
2020-12-28,25715.0,1146500.0,tgju
2020-12-29,25735.0,1143900.0,tgju
2020-12-30,25724.0,1147600.0,tgju
2021-01-02,25714.0,1146700.0,tgju
2021-01-03,25898.0,1158300.0,tgju
2021-01-04,26098.0,1189000.0,tgju
2021-01-05,25853.0,1206700.0,tgju
2021-01-06,25485.0,1166300.0,tgju
2021-01-07,25551.0,1157300.0,tgju
2021-01-09,24877.0,1096400.0,tgju
2021-01-10,24874.0,1107700.0,tgju
2021-01-11,24918.0,1101000.0,tgju
2021-01-12,24443.0,1105600.0,tgju
2021-01-13,23854.0,1083500.0,tgju
2021-01-14,23953.0,1039100.0,tgju
2021-01-16,22947.0,999900.0,tgju
2021-01-18,21983.0,920500.0,tgju
2021-01-19,22645.0,962900.0,tgju
2021-01-20,22787.0,1011200.0,tgju
2021-01-21,22655.0,1035200.0,tgju
2021-01-23,23462.0,1040100.0,tgju
2021-01-24,23354.0,1054800.0,tgju
2021-01-25,23431.0,1051600.0,tgju
2021-01-26,23803.0,1058500.0,tgju
2021-01-27,23965.0,1056000.0,tgju
2021-01-28,23211.0,1073100.0,tgju
2021-01-30,24444.0,1088100.0,tgju
2021-01-31,24085.0,1107900.0,tgju
2021-02-01,24348.0,1093800.0,tgju
2021-02-02,23949.0,1096400.0,tgju
2021-02-03,23907.0,1078100.0,tgju
2021-02-04,23747.0,1074400.0,tgju
2021-02-06,24385.0,1089900.0,tgju
2021-02-07,24978.0,1107900.0,tgju
2021-02-08,25148.0,1130800.0,tgju
2021-02-09,24103.0,1139800.0,tgju
2021-02-11,24696.0,1164900.0,tgju
2021-02-13,25745.0,1182000.0,tgju
2021-02-14,25498.0,1141600.0,tgju
2021-02-15,26145.0,1133600.0,tgju
2021-02-16,25803.0,1151800.0,tgju
2021-02-17,25945.0,1145800.0,tgju
2021-02-18,25171.0,1140900.0,tgju
2021-02-20,24704.0,1101500.0,tgju
2021-02-21,24504.0,1083000.0,tgju
2021-02-22,25139.0,1071900.0,tgju
2021-02-23,25401.0,1090800.0,tgju
2021-02-24,24821.0,1101900.0,tgju
2021-02-27,25345.0,1080500.0,tgju
2021-02-28,25425.0,1068900.0,tgju
2021-03-01,25267.0,1081100.0,tgju
2021-03-02,25309.0,1055700.0,tgju
2021-03-03,24976.0,1062200.0,tgju
2021-03-04,24661.0,1052100.0,tgju
2021-03-06,24776.0,1010500.0,tgju
2021-03-07,24706.0,1028300.0,tgju
2021-03-08,24648.0,1012800.0,tgju
2021-03-09,24583.0,1026200.0,tgju
2021-03-10,24242.0,1028700.0,tgju
2021-03-13,24654.0,1050200.0,tgju
2021-03-14,24724.0,1044700.0,tgju
2021-03-15,24851.0,1050700.0,tgju
2021-03-16,24899.0,1066100.0,tgju
2021-03-17,25134.0,1077000.0,tgju
2021-03-18,23963.0,1085500.0,tgju
2021-03-24,25148.7,1100990.0,tgju
2021-03-27,25624.0,1082800.0,tgju
2021-03-28,25233.0,1095900.0,tgju
2021-03-30,25796.0,1087400.0,tgju
2021-03-31,25752.0,1084600.0,tgju
2021-04-03,24946.0,1054400.0,tgju
2021-04-04,24924.0,1060600.0,tgju
2021-04-05,25245.0,1063100.0,tgju
2021-04-06,25061.0,1070300.0,tgju
2021-04-07,24799.0,1058300.0,tgju
2021-04-08,24466.0,1051100.0,tgju
2021-04-10,24749.0,1037700.0,tgju
2021-04-11,24995.0,1029900.0,tgju
2021-04-12,25032.0,1041900.0,tgju
2021-04-13,24897.0,1043300.0,tgju
2021-04-14,25015.0,1038700.0,tgju
2021-04-15,23987.0,1045400.0,tgju
2021-04-17,24618.0,1038700.0,tgju
2021-04-18,24054.0,1038900.0,tgju
2021-04-19,24181.0,1018300.0,tgju
2021-04-20,24184.0,1018800.0,tgju
2021-04-21,23864.0,1022300.0,tgju
2021-04-22,23330.0,1011700.0,tgju
2021-04-24,23732.0,1011200.0,tgju
2021-04-25,23692.0,1005900.0,tgju
2021-04-26,23667.0,994300.0,tgju
2021-04-27,23721.0,999000.0,tgju
2021-04-28,23522.0,996600.0,tgju
2021-04-29,23231.0,987400.0,tgju
2021-05-01,22171.0,967300.0,tgju
2021-05-02,22036.0,942400.0,tgju
2021-05-03,22021.0,939400.0,tgju
2021-05-05,21699.0,897400.0,tgju
2021-05-06,20648.0,939900.0,tgju
2021-05-08,21646.0,929900.0,tgju
2021-05-09,22152.0,938900.0,tgju
2021-05-11,22185.0,968300.0,tgju
2021-05-12,22585.0,984600.0,tgju
2021-05-15,22050.0,1000300.0,tgju
2021-05-16,22886.0,1019500.0,tgju
2021-05-17,23115.0,1014400.0,tgju
2021-05-18,22824.0,1027800.0,tgju
2021-05-19,23002.0,1014700.0,tgju
2021-05-20,22300.0,1019300.0,tgju
2021-05-22,23065.0,1021100.0,tgju
2021-05-23,23279.0,1028500.0,tgju
2021-05-24,23124.0,1035200.0,tgju
2021-05-25,23215.0,1032400.0,tgju
2021-05-26,23239.0,1044900.0,tgju
2021-05-27,22647.0,1046700.0,tgju
2021-05-29,23466.0,1066526.0,tgju
2021-05-30,23857.0,1082100.0,tgju
2021-05-31,23406.0,1100800.0,tgju
2021-06-01,23416.0,1095700.0,tgju
2021-06-02,23743.0,1091500.0,tgju
2021-06-03,23433.0,1079300.0,tgju
2021-06-07,23941.0,1085500.0,tgju
2021-06-08,24141.0,1074200.0,tgju
2021-06-09,23917.0,1080500.0,tgju
2021-06-10,23923.0,1073500.0,tgju
2021-06-12,24099.0,1070800.0,tgju
2021-06-13,23974.0,1076300.0,tgju
2021-06-14,24045.0,1069400.0,tgju
2021-06-15,24181.0,1072600.0,tgju
2021-06-16,24432.0,1080500.0,tgju
2021-06-17,24429.0,1065400.0,tgju
2021-06-19,23949.0,1013300.0,tgju
2021-06-20,24107.0,1028500.0,tgju
2021-06-21,24259.0,1035400.0,tgju
2021-06-22,24179.0,1042400.0,tgju
2021-06-23,24189.0,1038000.0,tgju
2021-06-24,24189.0,1033800.0,tgju
2021-06-26,24674.0,1050200.0,tgju
2021-06-27,24708.0,1058800.0,tgju
2021-06-28,24966.0,1064500.0,tgju
2021-06-29,25399.0,1065400.0,tgju
2021-06-30,25153.0,1073800.0,tgju
2021-07-01,25151.0,1067800.0,tgju
2021-07-03,25150.0,1067300.0,tgju
2021-07-04,24959.0,1060600.0,tgju
2021-07-05,25099.0,1058800.0,tgju
2021-07-06,25087.0,1068000.0,tgju
2021-07-07,25021.0,1060600.0,tgju
2021-07-10,24999.0,1063100.0,tgju
2021-07-11,24980.0,1063800.0,tgju
2021-07-12,24749.0,1062400.0,tgju
2021-07-13,24611.0,1054800.0,tgju
2021-07-14,24699.0,1050200.0,tgju
2021-07-15,24699.0,1059000.0,tgju
2021-07-17,24544.0,1053200.0,tgju
2021-07-18,24467.0,1050900.0,tgju
2021-07-19,24530.0,1052500.0,tgju
2021-07-20,24519.0,1056000.0,tgju
2021-07-22,24628.0,1053700.0,tgju
2021-07-24,24779.0,1053000.0,tgju
2021-07-25,25056.0,1061300.0,tgju
2021-07-26,25172.0,1075400.0,tgju
2021-07-27,25614.0,1076500.0,tgju
2021-07-28,25599.0,1095700.0,tgju
2021-07-31,25489.0,1110700.0,tgju
2021-08-01,25519.0,1096800.0,tgju
2021-08-02,25733.0,1094100.0,tgju
2021-08-03,25624.0,1099400.0,tgju
2021-08-04,25624.0,1098200.0,tgju
2021-08-07,25679.0,1081600.0,tgju
2021-08-08,25917.0,1086900.0,tgju
2021-08-09,26319.0,1083500.0,tgju
2021-08-10,26616.0,1090400.0,tgju
2021-08-11,26432.0,1111600.0,tgju
2021-08-12,26429.0,1107000.0,tgju
2021-08-14,26907.0,1116000.0,tgju
2021-08-15,26913.0,1138900.0,tgju
2021-08-16,26909.0,1148600.0,tgju
2021-08-17,26899.0,1144900.0,tgju
2021-08-21,27458.0,1146700.0,tgju
2021-08-22,27666.0,1154100.0,tgju
2021-08-23,27649.0,1173000.0,tgju
2021-08-24,27849.0,1174900.0,tgju
2021-08-25,27899.0,1171400.0,tgju
2021-08-26,27899.0,1171200.0,tgju
2021-08-28,27599.0,1201000.0,tgju
2021-08-29,27069.0,1183200.0,tgju
2021-08-30,27428.0,1154800.0,tgju
2021-08-31,27035.0,1164000.0,tgju
2021-09-01,27279.0,1154800.0,tgju
2021-09-02,27291.0,1161900.0,tgju
2021-09-04,27067.0,1161300.0,tgju
2021-09-05,27112.0,1168000.0,tgju
2021-09-06,27381.0,1167300.0,tgju
2021-09-07,27681.0,1168000.0,tgju
2021-09-08,27841.0,1182000.0,tgju
2021-09-09,27827.0,1183600.0,tgju
2021-09-11,27239.0,1173500.0,tgju
2021-09-12,27313.0,1158300.0,tgju
2021-09-13,27641.0,1157300.0,tgju
2021-09-14,27317.0,1167700.0,tgju
2021-09-15,27451.0,1153200.0,tgju
2021-09-16,27446.0,1151600.0,tgju
2021-09-18,27471.0,1129400.0,tgju
2021-09-19,27443.0,1132400.0,tgju
2021-09-20,27407.0,1136600.0,tgju
2021-09-21,27403.0,1136600.0,tgju
2021-09-22,27521.0,1142800.0,tgju
2021-09-23,27681.0,1151800.0,tgju
2021-09-25,27559.0,1156600.0,tgju
2021-09-26,27681.0,1146000.0,tgju
2021-09-28,28056.0,1147600.0,tgju
2021-09-29,28243.0,1158000.0,tgju
2021-09-30,28471.0,1160800.0,tgju
2021-10-02,28046.0,1162600.0,tgju
2021-10-03,28138.0,1158900.0,tgju
2021-10-04,28136.0,1169100.0,tgju
2021-10-06,27932.0,1159400.0,tgju
2021-10-09,27569.0,1153500.0,tgju
2021-10-11,27336.0,1141400.0,tgju
2021-10-12,27167.0,1125700.0,tgju
2021-10-13,27070.0,1141200.0,tgju
2021-10-14,27087.0,1141600.0,tgju
2021-10-16,27181.0,1145100.0,tgju
2021-10-17,27253.0,1133600.0,tgju
2021-10-18,27475.0,1135600.0,tgju
2021-10-19,27306.0,1145800.0,tgju
2021-10-20,27421.0,1143000.0,tgju
2021-10-21,27415.0,1149000.0,tgju
2021-10-23,27603.0,1162900.0,tgju
2021-10-25,27561.0,1167300.0,tgju
2021-10-26,27687.0,1164500.0,tgju
2021-10-27,27667.0,1173500.0,tgju
2021-10-28,27657.0,1171600.0,tgju
2021-10-30,27576.0,1169600.0,tgju
2021-10-31,27504.0,1169100.0,tgju
2021-11-01,27603.0,1173300.0,tgju
2021-11-02,27898.0,1168200.0,tgju
2021-11-03,27657.0,1165600.0,tgju
2021-11-04,27651.0,1168400.0,tgju
2021-11-06,27988.0,1198000.0,tgju
2021-11-07,28025.0,1202300.0,tgju
2021-11-08,28106.0,1211800.0,tgju
2021-11-09,28376.0,1221700.0,tgju
2021-11-10,28424.0,1249400.0,tgju
2021-11-11,28424.0,1263800.0,tgju
2021-11-13,28524.0,1276000.0,tgju
2021-11-14,28040.0,1269500.0,tgju
2021-11-15,28148.0,1260300.0,tgju
2021-11-16,28354.0,1253400.0,tgju
2021-11-17,28140.0,1250400.0,tgju
2021-11-18,27898.0,1240400.0,tgju
2021-11-20,28289.0,1236500.0,tgju
2021-11-21,28440.0,1239700.0,tgju
2021-11-22,28644.0,1250600.0,tgju
2021-11-23,29166.0,1236100.0,tgju
2021-11-24,28977.0,1253100.0,tgju
2021-11-25,28808.0,1250400.0,tgju
2021-11-27,29472.0,1254300.0,tgju
2021-11-28,29435.0,1268800.0,tgju
2021-11-29,29054.0,1269800.0,tgju
2021-11-30,29190.0,1258400.0,tgju
2021-12-01,29339.0,1262100.0,tgju
2021-12-02,27324.0,1258900.0,tgju
2021-12-04,30338.0,1309700.0,tgju
2021-12-05,30971.0,1305300.0,tgju
2021-12-06,30693.0,1320300.0,tgju
2021-12-07,30701.0,1318500.0,tgju
2021-12-08,30706.0,1309700.0,tgju
2021-12-09,27704.0,1306700.0,tgju
2021-12-11,30160.0,1298200.0,tgju
2021-12-12,29772.0,1288700.0,tgju
2021-12-13,30222.0,1285700.0,tgju
2021-12-14,30134.0,1303500.0,tgju
2021-12-15,29950.0,1291700.0,tgju
2021-12-16,27417.0,1299100.0,tgju
2021-12-18,29910.0,1280200.0,tgju
2021-12-19,30071.0,1283200.0,tgju
2021-12-20,30178.0,1284500.0,tgju
2021-12-21,30077.0,1299300.0,tgju
2021-12-22,30073.0,1310900.0,tgju
2021-12-25,29937.0,1290100.0,tgju
2021-12-26,29857.0,1299100.0,tgju
2021-12-27,29521.0,1286400.0,tgju
2021-12-28,29659.0,1287500.0,tgju
2021-12-29,29818.0,1292800.0,tgju
2021-12-30,27388.0,1297500.0,tgju
2022-01-01,29548.0,1293300.0,tgju
2022-01-02,29265.0,1284300.0,tgju
2022-01-03,29032.0,1278300.0,tgju
2022-01-04,28643.0,1267200.0,tgju
2022-01-08,27375.0,1211600.0,tgju
2022-01-09,27882.0,1176500.0,tgju
2022-01-10,28038.0,1198700.0,tgju
2022-01-11,27709.0,1225200.0,tgju
2022-01-12,27960.0,1221500.0,tgju
2022-01-13,26662.0,1227500.0,tgju
2022-01-15,27508.0,1198400.0,tgju
2022-01-16,27303.0,1198400.0,tgju
2022-01-17,27343.0,1186000.0,tgju
2022-01-18,27474.0,1193300.0,tgju
2022-01-19,27514.0,1209300.0,tgju
2022-01-20,27525.0,1218000.0,tgju
2022-01-22,27769.0,1213000.0,tgju
2022-01-23,27965.0,1236300.0,tgju
2022-01-24,27779.0,1243200.0,tgju
2022-01-25,27858.0,1238400.0,tgju
2022-01-26,27790.0,1239100.0,tgju
2022-01-27,27771.0,1232400.0,tgju
2022-01-29,27882.0,1225400.0,tgju
2022-01-30,27691.0,1227300.0,tgju
2022-01-31,27460.0,1215700.0,tgju
2022-02-01,27254.0,1213000.0,tgju
2022-02-02,27281.0,1210200.0,tgju
2022-02-03,27265.0,1210900.0,tgju
2022-02-05,26760.0,1170500.0,tgju
2022-02-06,26460.0,1185500.0,tgju
2022-02-07,26052.0,1178800.0,tgju
2022-02-08,26224.0,1157300.0,tgju
2022-02-09,26232.0,1166100.0,tgju
2022-02-10,26227.0,1163600.0,tgju
2022-02-12,26867.0,1203300.0,tgju
2022-02-13,26965.0,1218500.0,tgju
2022-02-16,26312.0,1205100.0,tgju
2022-02-19,25417.0,1186200.0,tgju
2022-02-20,25792.0,1172300.0,tgju
2022-02-21,26057.0,1175600.0,tgju
2022-02-22,25949.0,1188300.0,tgju
2022-02-23,26155.0,1190100.0,tgju
2022-02-24,26144.0,1230100.0,tgju
2022-02-26,25985.0,1204400.0,tgju
2022-02-27,25979.0,1203000.0,tgju
2022-02-28,25965.0,1203000.0,tgju
2022-03-02,25607.0,1199600.0,tgju
2022-03-03,25615.0,1200000.0,tgju
2022-03-05,25440.0,1198900.0,tgju
2022-03-06,25811.0,1195900.0,tgju
2022-03-07,26038.0,1211600.0,tgju
2022-03-08,25759.0,1247800.0,tgju
2022-03-09,25681.0,1222900.0,tgju
2022-03-10,25696.0,1217800.0,tgju
2022-03-12,26436.0,1223400.0,tgju
2022-03-13,26276.0,1240200.0,tgju
2022-03-14,26368.0,1230700.0,tgju
2022-03-15,26377.0,1224700.0,tgju
2022-03-16,26224.0,1216700.0,tgju
2022-03-17,26230.0,1229100.0,tgju
2022-03-18,26252.0,1230000.0,tgju
2022-03-26,26274.0,1234900.0,tgju
2022-03-27,26645.0,1246000.0,tgju
2022-03-28,27043.0,1246200.0,tgju
2022-03-29,27050.0,1250800.0,tgju
2022-03-30,27126.0,1257300.0,tgju
2022-03-31,27114.0,1257800.0,tgju
2022-04-03,27195.0,1251100.0,tgju
2022-04-04,27717.0,1275500.0,tgju
2022-04-05,27394.0,1293100.0,tgju
2022-04-06,27603.0,1279500.0,tgju
2022-04-07,27483.0,1287800.0,tgju
2022-04-09,27995.0,1302300.0,tgju
2022-04-10,28058.0,1316200.0,tgju
2022-04-11,28113.0,1332800.0,tgju
2022-04-12,27817.0,1324500.0,tgju
2022-04-13,27791.0,1313900.0,tgju
2022-04-14,27791.0,1306900.0,tgju
2022-04-16,27917.0,1322200.0,tgju
2022-04-17,27669.0,1321500.0,tgju
2022-04-18,27581.0,1307600.0,tgju
2022-04-19,27746.0,1293300.0,tgju
2022-04-20,27862.0,1310900.0,tgju
2022-04-24,27842.0,1285900.0,tgju
2022-04-25,27922.0,1278100.0,tgju
2022-04-26,28092.0,1285900.0,tgju
2022-04-27,28153.0,1290100.0,tgju
2022-04-28,27980.0,1294900.0,tgju
2022-04-30,28158.0,1289200.0,tgju
2022-05-01,28254.0,1294500.0,tgju
2022-05-02,28021.0,1292200.0,tgju
2022-05-05,28056.0,1307200.0,tgju
2022-05-07,28365.0,1313400.0,tgju
2022-05-08,28546.0,1313900.0,tgju
2022-05-09,29107.0,1309700.0,tgju
2022-05-11,25580.0,1318000.0,tgju
2022-05-12,25590.0,1395100.0,tgju
2022-05-14,30567.0,1362300.0,tgju
2022-05-15,30534.0,1382000.0,tgju
2022-05-16,30232.0,1374800.0,tgju
2022-05-17,30112.0,1359300.0,tgju
2022-05-18,29902.0,1348900.0,tgju
2022-05-21,30323.0,1384000.0,tgju
2022-05-22,30244.0,1374300.0,tgju
2022-05-23,30187.0,1378000.0,tgju
2022-05-24,30124.0,1379700.0,tgju
2022-05-25,30304.0,1379700.0,tgju
2022-05-28,30566.0,1390500.0,tgju
2022-05-29,30836.0,1410100.0,tgju
2022-05-30,31003.0,1418200.0,tgju
2022-05-31,31518.0,1428100.0,tgju
2022-06-01,31286.0,1444300.0,tgju
2022-06-06,31791.0,1428800.0,tgju
2022-06-07,31703.0,1439700.0,tgju
2022-06-08,32016.0,1487000.0,tgju
2022-06-11,32940.0,1483100.0,tgju
2022-06-12,32664.0,1507800.0,tgju
2022-06-13,32136.0,1472000.0,tgju
2022-06-14,31568.0,1443400.0,tgju
2022-06-15,31695.0,1428600.0,tgju
2022-06-18,31680.0,1450300.0,tgju
2022-06-19,31710.0,1428600.0,tgju
2022-06-20,31685.0,1434400.0,tgju
2022-06-21,31978.0,1441800.0,tgju
2022-06-22,31777.0,1444500.0,tgju
2022-06-25,31342.0,1413100.0,tgju
2022-06-26,30512.0,1394200.0,tgju
2022-06-27,30726.0,1354300.0,tgju
2022-06-28,31175.0,1358400.0,tgju
2022-06-29,31993.0,1385400.0,tgju
2022-07-02,32189.0,1455100.0,tgju
2022-07-03,31820.0,1419400.0,tgju
2022-07-04,31415.0,1422800.0,tgju
2022-07-05,31533.0,1364200.0,tgju
2022-07-06,31256.0,1367600.0,tgju
2022-07-11,31608.0,1389800.0,tgju
2022-07-12,31603.0,1381700.0,tgju
2022-07-13,32077.0,1397900.0,tgju
2022-07-16,32126.0,1373900.0,tgju
2022-07-19,31800.0,1350100.0,tgju
2022-07-20,31870.0,1349600.0,tgju
2022-07-23,32047.0,1355900.0,tgju
2022-07-24,31848.0,1347600.0,tgju
2022-07-25,31963.0,1345500.0,tgju
2022-07-26,32005.0,1355400.0,tgju
2022-07-27,31921.0,1352200.0,tgju
2022-07-30,31776.0,1376700.0,tgju
2022-07-31,31703.0,1365600.0,tgju
2022-08-01,31649.0,1358200.0,tgju
2022-08-02,31175.0,1366000.0,tgju
2022-08-03,31507.0,1356100.0,tgju
2022-08-09,31158.0,1372700.0,tgju
2022-08-10,31181.0,1356300.0,tgju
2022-08-13,30311.0,1326600.0,tgju
2022-08-14,30203.0,1327900.0,tgju
2022-08-15,30238.0,1300700.0,tgju
2022-08-16,29773.0,1302500.0,tgju
2022-08-17,30035.0,1282200.0,tgju
2022-08-20,29051.0,1189200.0,tgju
2022-08-21,29344.0,1234900.0,tgju
2022-08-22,29335.0,1234400.0,tgju
2022-08-23,29087.0,1250800.0,tgju
2022-08-24,29712.0,1249200.0,tgju
2022-08-27,29574.0,1272800.0,tgju
2022-08-28,29712.0,1255700.0,tgju
2022-08-29,29858.0,1265100.0,tgju
2022-08-30,29953.0,1265600.0,tgju
2022-08-31,29903.0,1268100.0,tgju
2022-09-01,29847.0,1256400.0,tgju
2022-09-03,30264.0,1270200.0,tgju
2022-09-04,30226.0,1283600.0,tgju
2022-09-05,30242.0,1271000.0,tgju
2022-09-06,30215.0,1275300.0,tgju
2022-09-07,30238.0,1276700.0,tgju
2022-09-08,30241.0,1282700.0,tgju
2022-09-10,30910.0,1286400.0,tgju
2022-09-11,30976.0,1312200.0,tgju
2022-09-12,31706.0,1324900.0,tgju
2022-09-13,31375.0,1337600.0,tgju
2022-09-14,31554.0,1323600.0,tgju
2022-09-15,31556.0,1322400.0,tgju
